"","word","wordcount","freq","mlu","solo","last","first","charactercount","language","totalcount"
"4658","colpisce",1,1.16512093955353e-05,2,NA,1,NA,8,"Italian",85828
"4659","morte",2,2.33024187910705e-05,11.5,NA,NA,NA,5,"Italian",85828
"4660","rovesciate",1,1.16512093955353e-05,14,NA,1,NA,10,"Italian",85828
"4661","scoppiato",3,3.49536281866058e-05,6.33333333333333,NA,1,NA,9,"Italian",85828
"4662","provato",1,1.16512093955353e-05,10,NA,NA,NA,7,"Italian",85828
"4663","durato",1,1.16512093955353e-05,7,NA,NA,NA,6,"Italian",85828
"4664","trovarlo",2,2.33024187910705e-05,6,NA,1,NA,8,"Italian",85828
"4665","compri",3,3.49536281866058e-05,6,NA,1,NA,6,"Italian",85828
"4666","cangura",1,1.16512093955353e-05,6,NA,1,NA,7,"Italian",85828
"4667","appoggio",1,1.16512093955353e-05,9,NA,NA,NA,8,"Italian",85828
"4668","tiponcin",1,1.16512093955353e-05,3,NA,1,NA,8,"Italian",85828
"4669","sottovoce",1,1.16512093955353e-05,7,NA,1,NA,9,"Italian",85828
"4670","guantone",1,1.16512093955353e-05,14,NA,NA,NA,8,"Italian",85828
"4671","baseball",1,1.16512093955353e-05,14,NA,NA,NA,8,"Italian",85828
"4672","tornano",3,3.49536281866058e-05,10.6666666666667,NA,NA,1,7,"Italian",85828
"4673","salvare",1,1.16512093955353e-05,10,NA,NA,NA,7,"Italian",85828
"4674","uccisi",1,1.16512093955353e-05,3,NA,1,NA,6,"Italian",85828
"4675","passione",1,1.16512093955353e-05,6,NA,NA,NA,8,"Italian",85828
"4676","ohoh",1,1.16512093955353e-05,15,NA,NA,NA,4,"Italian",85828
"4677","premiamo",1,1.16512093955353e-05,9,NA,NA,NA,8,"Italian",85828
"4678","abbaia",2,2.33024187910705e-05,3,NA,2,NA,6,"Italian",85828
"4679","vermi",1,1.16512093955353e-05,4,NA,1,NA,5,"Italian",85828
"4680","corno",3,3.49536281866058e-05,7.66666666666667,NA,2,NA,5,"Italian",85828
"4681","b",1,1.16512093955353e-05,6,NA,NA,NA,1,"Italian",85828
"4682","zanne",2,2.33024187910705e-05,8,NA,1,NA,5,"Italian",85828
"4683","storti",2,2.33024187910705e-05,9,NA,1,NA,6,"Italian",85828
"4684","rientrato",1,1.16512093955353e-05,6,NA,NA,NA,9,"Italian",85828
"4685","giungla",5,5.82560469776763e-05,7.4,NA,4,NA,7,"Italian",85828
"4686","fitto",2,2.33024187910705e-05,6,NA,2,NA,5,"Italian",85828
"4687","pantera",4,4.6604837582141e-05,13.5,NA,1,NA,7,"Italian",85828
"4688","baghera",1,1.16512093955353e-05,5,NA,NA,NA,7,"Italian",85828
"4689","bravino",1,1.16512093955353e-05,18,NA,NA,NA,7,"Italian",85828
"4690","coloreremo",1,1.16512093955353e-05,18,NA,NA,NA,10,"Italian",85828
"4691","serpente",1,1.16512093955353e-05,6,NA,1,NA,8,"Italian",85828
"4692","cesta",3,3.49536281866058e-05,16.6666666666667,NA,NA,NA,5,"Italian",85828
"4693","lupa",1,1.16512093955353e-05,25,NA,NA,NA,4,"Italian",85828
"4694","avevate",1,1.16512093955353e-05,9,NA,NA,1,7,"Italian",85828
"4695","antenna",2,2.33024187910705e-05,18.5,NA,1,NA,7,"Italian",85828
"4696","galleggiava",1,1.16512093955353e-05,7,NA,1,NA,11,"Italian",85828
"4697","succedeva",1,1.16512093955353e-05,7,NA,NA,NA,9,"Italian",85828
"4698","annegato",1,1.16512093955353e-05,4,NA,1,NA,8,"Italian",85828
"4699","battuto",3,3.49536281866058e-05,8.33333333333333,NA,NA,NA,7,"Italian",85828
"4700","incollati",2,2.33024187910705e-05,6.5,NA,1,NA,9,"Italian",85828
"4701","marr",1,1.16512093955353e-05,2,NA,NA,1,4,"Italian",85828
"4702","puzzolo",2,2.33024187910705e-05,5.5,NA,1,NA,7,"Italian",85828
"4703","esiste",2,2.33024187910705e-05,6,NA,NA,NA,6,"Italian",85828
"4704","moowling",3,3.49536281866058e-05,15.3333333333333,NA,NA,NA,8,"Italian",85828
"4705","villaggio",1,1.16512093955353e-05,8,NA,NA,NA,9,"Italian",85828
"4706","inventi",2,2.33024187910705e-05,2.5,NA,2,NA,7,"Italian",85828
"4707","tirarigusta",1,1.16512093955353e-05,3,NA,NA,1,11,"Italian",85828
"4708","minaccioso",1,1.16512093955353e-05,7,NA,1,NA,10,"Italian",85828
"4709","palloso",1,1.16512093955353e-05,16,NA,NA,NA,7,"Italian",85828
"4710","trottolino",1,1.16512093955353e-05,6,NA,1,NA,10,"Italian",85828
"4711","piedaccio",1,1.16512093955353e-05,5,NA,NA,NA,9,"Italian",85828
"4712","perdere",1,1.16512093955353e-05,6,NA,NA,NA,7,"Italian",85828
"4713","fieno",1,1.16512093955353e-05,11,NA,NA,NA,5,"Italian",85828
"4714","covone",1,1.16512093955353e-05,11,NA,NA,NA,6,"Italian",85828
"4715","fagottino",1,1.16512093955353e-05,7,NA,1,NA,9,"Italian",85828
"4716","porteranno",1,1.16512093955353e-05,9,NA,NA,NA,10,"Italian",85828
"4717","accese",1,1.16512093955353e-05,9,NA,NA,NA,6,"Italian",85828
"4718","scottato",1,1.16512093955353e-05,3,NA,1,NA,8,"Italian",85828
"4719","sveglio",3,3.49536281866058e-05,5.66666666666667,NA,3,NA,7,"Italian",85828
"4720","tartufo",5,5.82560469776763e-05,7.6,NA,1,NA,7,"Italian",85828
"4721","volevano",1,1.16512093955353e-05,7,NA,NA,NA,8,"Italian",85828
"4722","zufolo",2,2.33024187910705e-05,6,NA,2,NA,6,"Italian",85828
"4723","fratellino",1,1.16512093955353e-05,19,NA,NA,NA,10,"Italian",85828
"4724","preoccupato",1,1.16512093955353e-05,19,NA,1,NA,11,"Italian",85828
"4725","lacrime",1,1.16512093955353e-05,15,NA,NA,NA,7,"Italian",85828
"4726","piangendo",1,1.16512093955353e-05,15,NA,NA,NA,9,"Italian",85828
"4727","sudore",1,1.16512093955353e-05,15,NA,1,NA,6,"Italian",85828
"4728","mattoni",4,4.6604837582141e-05,12.5,NA,2,NA,7,"Italian",85828
"4729","cemento",1,1.16512093955353e-05,8,NA,1,NA,7,"Italian",85828
"4730","decide",3,3.49536281866058e-05,18,NA,NA,1,6,"Italian",85828
"4731","fermarsi",2,2.33024187910705e-05,12.5,NA,NA,NA,8,"Italian",85828
"4732","ricostruirsi",1,1.16512093955353e-05,18,NA,NA,NA,12,"Italian",85828
"4733","eterno",1,1.16512093955353e-05,18,NA,1,NA,6,"Italian",85828
"4734","pigliatutto",1,1.16512093955353e-05,6,NA,NA,NA,11,"Italian",85828
"4735","freschetto",1,1.16512093955353e-05,40,NA,NA,NA,10,"Italian",85828
"4736","mettersi",1,1.16512093955353e-05,40,NA,NA,NA,8,"Italian",85828
"4737","tane",1,1.16512093955353e-05,40,NA,NA,NA,4,"Italian",85828
"4738","grassottello",1,1.16512093955353e-05,40,NA,1,NA,12,"Italian",85828
"4739","uhiahiahi",1,1.16512093955353e-05,8,NA,NA,1,9,"Italian",85828
"4740","raggiunse",1,1.16512093955353e-05,8,NA,NA,NA,9,"Italian",85828
"4741","podicchio",1,1.16512093955353e-05,8,NA,1,NA,9,"Italian",85828
"4742","baracche",1,1.16512093955353e-05,5,NA,1,NA,8,"Italian",85828
"4743","costruì",1,1.16512093955353e-05,18,NA,NA,NA,7,"Italian",85828
"4744","furia",1,1.16512093955353e-05,18,NA,NA,NA,5,"Italian",85828
"4745","rami",1,1.16512093955353e-05,18,NA,NA,NA,4,"Italian",85828
"4746","codicchio",2,2.33024187910705e-05,17,NA,1,NA,9,"Italian",85828
"4747","mise",1,1.16512093955353e-05,18,NA,NA,NA,4,"Italian",85828
"4748","assi",1,1.16512093955353e-05,18,NA,1,NA,4,"Italian",85828
"4749","avvisa",1,1.16512093955353e-05,12,NA,NA,NA,6,"Italian",85828
"4750","cacciatori",2,2.33024187910705e-05,3.5,1,1,NA,10,"Italian",85828
"4751","picchiato",1,1.16512093955353e-05,4,NA,NA,NA,9,"Italian",85828
"4752","corono",1,1.16512093955353e-05,7,NA,NA,1,6,"Italian",85828
"4753","andranno",2,2.33024187910705e-05,6.5,NA,NA,NA,8,"Italian",85828
"4754","fratello",5,5.82560469776763e-05,14.6,NA,1,NA,8,"Italian",85828
"4755","pentolone",4,4.6604837582141e-05,16,NA,2,NA,9,"Italian",85828
"4756","ritrovati",1,1.16512093955353e-05,9,NA,NA,NA,9,"Italian",85828
"4757","fratelli",3,3.49536281866058e-05,15.6666666666667,NA,1,NA,8,"Italian",85828
"4758","bollire",1,1.16512093955353e-05,11,NA,1,NA,7,"Italian",85828
"4759","aprono",1,1.16512093955353e-05,20,NA,NA,NA,6,"Italian",85828
"4760","budubududun",1,1.16512093955353e-05,20,NA,NA,NA,11,"Italian",85828
"4761","passare",2,2.33024187910705e-05,20.5,NA,NA,NA,7,"Italian",85828
"4762","ritorna",2,2.33024187910705e-05,9,NA,NA,1,7,"Italian",85828
"4763","avergli",1,1.16512093955353e-05,14,NA,NA,NA,7,"Italian",85828
"4764","affaccia",1,1.16512093955353e-05,12,NA,NA,NA,8,"Italian",85828
"4765","dodici",1,1.16512093955353e-05,16,NA,NA,NA,6,"Italian",85828
"4766","gennaio",1,1.16512093955353e-05,16,NA,NA,NA,7,"Italian",85828
"4767","novantacinque",1,1.16512093955353e-05,16,NA,1,NA,13,"Italian",85828
"4768","quadretti",1,1.16512093955353e-05,6,NA,NA,NA,9,"Italian",85828
"4769","ricamati",1,1.16512093955353e-05,6,NA,1,NA,8,"Italian",85828
"4770","benvenuto",2,2.33024187910705e-05,12,NA,2,NA,9,"Italian",85828
"4771","antoniana",2,2.33024187910705e-05,4,NA,2,NA,9,"Italian",85828
"4772","banca",2,2.33024187910705e-05,5,NA,NA,NA,5,"Italian",85828
"4773","fruttoli",1,1.16512093955353e-05,6,NA,1,NA,8,"Italian",85828
"4774","coperto",1,1.16512093955353e-05,4,NA,NA,NA,7,"Italian",85828
"4775","ginocchio",1,1.16512093955353e-05,4,NA,1,NA,9,"Italian",85828
"4776","ginocchietto",1,1.16512093955353e-05,5,NA,1,NA,12,"Italian",85828
"4777","tolta",1,1.16512093955353e-05,10,NA,1,NA,5,"Italian",85828
"4778","facevo",1,1.16512093955353e-05,3,NA,1,NA,6,"Italian",85828
"4779","creativo",2,2.33024187910705e-05,6,NA,2,NA,8,"Italian",85828
"4780","pernacchioso",1,1.16512093955353e-05,3,NA,1,NA,12,"Italian",85828
"4781","pernacchie",3,3.49536281866058e-05,9.33333333333333,NA,1,NA,10,"Italian",85828
"4782","immortalate",1,1.16512093955353e-05,6,NA,1,NA,11,"Italian",85828
"4783","sentirà",1,1.16512093955353e-05,17,NA,NA,NA,7,"Italian",85828
"4784","maleducato",4,4.6604837582141e-05,9.75,NA,3,NA,10,"Italian",85828
"4785","penseranno",2,2.33024187910705e-05,13,NA,NA,NA,10,"Italian",85828
"4786","conoscerai",1,1.16512093955353e-05,16,NA,1,NA,10,"Italian",85828
"4787","chiameranno",1,1.16512093955353e-05,3,NA,NA,NA,11,"Italian",85828
"4788","coroncina",1,1.16512093955353e-05,3,NA,NA,NA,9,"Italian",85828
"4789","recupereremo",1,1.16512093955353e-05,11,NA,NA,NA,12,"Italian",85828
"4790","nailon",1,1.16512093955353e-05,18,NA,NA,NA,6,"Italian",85828
"4791","formine",1,1.16512093955353e-05,10,NA,1,NA,7,"Italian",85828
"4792","ascoltano",1,1.16512093955353e-05,6,NA,NA,1,9,"Italian",85828
"4793","pocahontas",2,2.33024187910705e-05,14,NA,1,NA,10,"Italian",85828
"4794","burubum",1,1.16512093955353e-05,5,NA,1,NA,7,"Italian",85828
"4795","disfo",1,1.16512093955353e-05,6,NA,NA,NA,5,"Italian",85828
"4796","sabute",1,1.16512093955353e-05,16,NA,NA,NA,6,"Italian",85828
"4797","vivevano",1,1.16512093955353e-05,16,NA,NA,NA,8,"Italian",85828
"4798","saggio",1,1.16512093955353e-05,21,NA,1,NA,6,"Italian",85828
"4799","presto",3,3.49536281866058e-05,11.3333333333333,NA,1,NA,6,"Italian",85828
"4800","conoscenza",1,1.16512093955353e-05,19,NA,1,NA,10,"Italian",85828
"4801","spiegano",1,1.16512093955353e-05,22,NA,NA,NA,8,"Italian",85828
"4802","aiutare",1,1.16512093955353e-05,22,NA,NA,NA,7,"Italian",85828
"4803","procurarvi",1,1.16512093955353e-05,22,NA,NA,NA,10,"Italian",85828
"4804","mettetevi",1,1.16512093955353e-05,4,NA,NA,NA,9,"Italian",85828
"4805","potete",1,1.16512093955353e-05,12,NA,NA,NA,6,"Italian",85828
"4806","rinaldo",1,1.16512093955353e-05,8,NA,NA,NA,7,"Italian",85828
"4807","monti",2,2.33024187910705e-05,6,NA,2,NA,5,"Italian",85828
"4808","picchiatello",1,1.16512093955353e-05,43,NA,NA,NA,12,"Italian",85828
"4809","bravetti",1,1.16512093955353e-05,43,NA,NA,NA,8,"Italian",85828
"4810","divertono",1,1.16512093955353e-05,15,NA,NA,NA,9,"Italian",85828
"4811","stia",1,1.16512093955353e-05,22,NA,NA,NA,4,"Italian",85828
"4812","finendo",2,2.33024187910705e-05,15,NA,NA,NA,7,"Italian",85828
"4813","ripari",1,1.16512093955353e-05,22,NA,1,NA,6,"Italian",85828
"4814","costruirsi",2,2.33024187910705e-05,19,NA,NA,NA,10,"Italian",85828
"4815","robusta",1,1.16512093955353e-05,14,NA,1,NA,7,"Italian",85828
"4816","pensieri",1,1.16512093955353e-05,9,NA,NA,NA,8,"Italian",85828
"4817","avrete",1,1.16512093955353e-05,24,NA,NA,NA,6,"Italian",85828
"4818","trovarmi",1,1.16512093955353e-05,24,NA,1,NA,8,"Italian",85828
"4819","funzionino",1,1.16512093955353e-05,6,NA,1,NA,10,"Italian",85828
"4820","agganciare",1,1.16512093955353e-05,7,NA,NA,NA,10,"Italian",85828
"4821","avvicinato",1,1.16512093955353e-05,6,NA,NA,NA,10,"Italian",85828
"4822","recinti",2,2.33024187910705e-05,6.5,NA,2,NA,7,"Italian",85828
"4823","chiusi",3,3.49536281866058e-05,9.33333333333333,NA,NA,NA,6,"Italian",85828
"4824","lupis",2,2.33024187910705e-05,11.5,NA,NA,NA,5,"Italian",85828
"4825","cattivello",1,1.16512093955353e-05,7,NA,NA,NA,10,"Italian",85828
"4826","minuti",1,1.16512093955353e-05,5,NA,NA,NA,6,"Italian",85828
"4827","buonissimo",2,2.33024187910705e-05,3,NA,1,1,10,"Italian",85828
"4828","temere",1,1.16512093955353e-05,9,NA,1,NA,6,"Italian",85828
"4829","bambolotti",1,1.16512093955353e-05,11,NA,1,NA,10,"Italian",85828
"4830","vienna",1,1.16512093955353e-05,3,NA,1,NA,6,"Italian",85828
"4831","austria",8,9.3209675164282e-05,6.375,NA,5,NA,7,"Italian",85828
"4832","documento",2,2.33024187910705e-05,9,NA,NA,NA,9,"Italian",85828
"4833","coppi",1,1.16512093955353e-05,6,NA,NA,NA,5,"Italian",85828
"4834","topi",1,1.16512093955353e-05,6,NA,NA,NA,4,"Italian",85828
"4835","gigantesca",1,1.16512093955353e-05,3,NA,1,NA,10,"Italian",85828
"4836","uccelli",1,1.16512093955353e-05,12,NA,NA,NA,7,"Italian",85828
"4837","chiamavano",1,1.16512093955353e-05,12,NA,1,NA,10,"Italian",85828
"4838","ibis",1,1.16512093955353e-05,1,1,NA,NA,4,"Italian",85828
"4839","t",1,1.16512093955353e-05,6,NA,1,NA,1,"Italian",85828
"4840","gast",1,1.16512093955353e-05,7,NA,NA,NA,4,"Italian",85828
"4841","ibist",1,1.16512093955353e-05,7,NA,1,NA,5,"Italian",85828
"4842","svilupparla",1,1.16512093955353e-05,7,NA,NA,NA,11,"Italian",85828
"4843","decente",1,1.16512093955353e-05,14,NA,NA,NA,7,"Italian",85828
"4844","potevo",1,1.16512093955353e-05,14,NA,NA,NA,6,"Italian",85828
"4845","trovarli",1,1.16512093955353e-05,8,NA,1,NA,8,"Italian",85828
"4846","grandini",1,1.16512093955353e-05,6,NA,NA,NA,8,"Italian",85828
"4847","soliti",1,1.16512093955353e-05,6,NA,1,NA,6,"Italian",85828
"4848","segui",2,2.33024187910705e-05,7.5,NA,NA,NA,5,"Italian",85828
"4849","larghi",1,1.16512093955353e-05,17,NA,NA,NA,6,"Italian",85828
"4850","stretti",1,1.16512093955353e-05,17,NA,NA,NA,7,"Italian",85828
"4851","cofanetto",1,1.16512093955353e-05,6,NA,1,NA,9,"Italian",85828
"4852","soldatino",1,1.16512093955353e-05,16,NA,NA,NA,9,"Italian",85828
"4853","piombo",1,1.16512093955353e-05,16,NA,NA,NA,6,"Italian",85828
"4854","peter_pan",1,1.16512093955353e-05,16,NA,NA,NA,9,"Italian",85828
"4855","roccia",1,1.16512093955353e-05,16,NA,1,NA,6,"Italian",85828
"4856","ragazza",1,1.16512093955353e-05,9,NA,NA,NA,7,"Italian",85828
"4857","esmeralda",2,2.33024187910705e-05,7,NA,1,1,9,"Italian",85828
"4858","rovinato",1,1.16512093955353e-05,5,NA,1,NA,8,"Italian",85828
"4859","cattiverie",1,1.16512093955353e-05,6,NA,NA,NA,10,"Italian",85828
"4860","cruente",1,1.16512093955353e-05,9,NA,1,NA,7,"Italian",85828
"4861","bentornato",1,1.16512093955353e-05,7,NA,NA,NA,10,"Italian",85828
"4862","corta",1,1.16512093955353e-05,6,NA,1,NA,5,"Italian",85828
"4863","marionette",2,2.33024187910705e-05,10,NA,2,NA,10,"Italian",85828
"4864","burattini",1,1.16512093955353e-05,12,NA,NA,NA,9,"Italian",85828
"4865","monete",1,1.16512093955353e-05,21,NA,NA,NA,6,"Italian",85828
"4866","fredde",3,3.49536281866058e-05,5.66666666666667,NA,3,NA,6,"Italian",85828
"4867","alminacco",1,1.16512093955353e-05,5,NA,1,NA,9,"Italian",85828
"4868","pace",1,1.16512093955353e-05,9,NA,NA,NA,4,"Italian",85828
"4869","spazzola",1,1.16512093955353e-05,4,NA,NA,NA,8,"Italian",85828
"4870","stanchinino",1,1.16512093955353e-05,2,NA,1,NA,11,"Italian",85828
"4871","auto",1,1.16512093955353e-05,3,NA,NA,NA,4,"Italian",85828
"4872","camper",1,1.16512093955353e-05,3,NA,1,NA,6,"Italian",85828
"4873","mancavano",1,1.16512093955353e-05,9,NA,1,NA,9,"Italian",85828
"4874","rotelline",1,1.16512093955353e-05,6,NA,1,NA,9,"Italian",85828
"4875","perderle",1,1.16512093955353e-05,10,NA,NA,NA,8,"Italian",85828
"4876","rovesciarle",1,1.16512093955353e-05,4,NA,NA,NA,11,"Italian",85828
"4877","coppetta",1,1.16512093955353e-05,5,NA,1,NA,8,"Italian",85828
"4878","mirtillo",3,3.49536281866058e-05,7.66666666666667,NA,NA,NA,8,"Italian",85828
"4879","gusti",1,1.16512093955353e-05,5,NA,NA,NA,5,"Italian",85828
"4880","melone",3,3.49536281866058e-05,8.33333333333333,NA,2,1,6,"Italian",85828
"4881","gnamgnamgnam",1,1.16512093955353e-05,1,1,NA,NA,12,"Italian",85828
"4882","cambiato",1,1.16512093955353e-05,4,NA,NA,NA,8,"Italian",85828
"4883","contenitore",1,1.16512093955353e-05,4,NA,1,NA,11,"Italian",85828
"4884","indigestione",1,1.16512093955353e-05,2,NA,1,NA,12,"Italian",85828
"4885","rubate",1,1.16512093955353e-05,5,NA,1,NA,6,"Italian",85828
"4886","vomitare",1,1.16512093955353e-05,4,NA,1,NA,8,"Italian",85828
"4887","grosse",2,2.33024187910705e-05,7,NA,NA,NA,6,"Italian",85828
"4888","pistacchio",1,1.16512093955353e-05,2,NA,1,NA,10,"Italian",85828
"4889","mille",1,1.16512093955353e-05,8,NA,NA,NA,5,"Italian",85828
"4890","millefoglie",1,1.16512093955353e-05,8,NA,1,NA,11,"Italian",85828
"4891","prime",1,1.16512093955353e-05,10,NA,NA,NA,5,"Italian",85828
"4892","cocco",3,3.49536281866058e-05,6,NA,3,NA,5,"Italian",85828
"4893","schiacci",1,1.16512093955353e-05,6,NA,NA,NA,8,"Italian",85828
"4894","schiacciamento",3,3.49536281866058e-05,4.66666666666667,1,2,NA,14,"Italian",85828
"4895","premute",3,3.49536281866058e-05,5.66666666666667,NA,NA,NA,7,"Italian",85828
"4896","en",1,1.16512093955353e-05,2,NA,NA,1,2,"Italian",85828
"4897","coprirci",1,1.16512093955353e-05,6,NA,NA,NA,8,"Italian",85828
"4898","sazia",1,1.16512093955353e-05,8,NA,NA,NA,5,"Italian",85828
"4899","tombolo",1,1.16512093955353e-05,6,NA,NA,NA,7,"Italian",85828
"4900","potere",1,1.16512093955353e-05,6,NA,NA,NA,6,"Italian",85828
"4901","spero",2,2.33024187910705e-05,7,NA,NA,NA,5,"Italian",85828
"4902","dottoressa",4,4.6604837582141e-05,3.75,NA,2,1,10,"Italian",85828
"4903","lavato",1,1.16512093955353e-05,3,NA,1,NA,6,"Italian",85828
"4904","slavazzato",1,1.16512093955353e-05,3,NA,1,NA,10,"Italian",85828
"4905","pianerottolo",1,1.16512093955353e-05,11,NA,NA,NA,12,"Italian",85828
"4906","scalone",1,1.16512093955353e-05,10,NA,1,NA,7,"Italian",85828
"4907","colonna",2,2.33024187910705e-05,10,NA,1,NA,7,"Italian",85828
"4908","aoh",1,1.16512093955353e-05,5,NA,1,NA,3,"Italian",85828
"4909","morbidone",1,1.16512093955353e-05,2,NA,1,NA,9,"Italian",85828
"4910","scalini",1,1.16512093955353e-05,2,NA,1,NA,7,"Italian",85828
"4911","ananas",1,1.16512093955353e-05,13,NA,NA,NA,6,"Italian",85828
"4912","scalinata",2,2.33024187910705e-05,3,NA,2,NA,9,"Italian",85828
"4913","faticoso",1,1.16512093955353e-05,4,NA,1,NA,8,"Italian",85828
"4914","riposarsi",1,1.16512093955353e-05,11,NA,NA,NA,9,"Italian",85828
"4915","sistemarla",1,1.16512093955353e-05,8,NA,NA,NA,10,"Italian",85828
"4916","piangi",1,1.16512093955353e-05,3,NA,1,NA,6,"Italian",85828
"4917","svitarla",1,1.16512093955353e-05,2,NA,1,NA,8,"Italian",85828
"4918","austriaci",1,1.16512093955353e-05,7,NA,1,NA,9,"Italian",85828
"4919","lontanissimo",1,1.16512093955353e-05,4,NA,1,NA,12,"Italian",85828
"4920","scorsa",1,1.16512093955353e-05,16,NA,NA,NA,6,"Italian",85828
"4921","tedesco",1,1.16512093955353e-05,16,NA,1,NA,7,"Italian",85828
"4922","conoscevo",1,1.16512093955353e-05,12,NA,1,NA,9,"Italian",85828
"4923","paesino",1,1.16512093955353e-05,4,NA,NA,NA,7,"Italian",85828
"4924","identità",1,1.16512093955353e-05,13,NA,NA,NA,8,"Italian",85828
"4925","scherzo",2,2.33024187910705e-05,4.5,NA,1,NA,7,"Italian",85828
"4926","passeggiata",1,1.16512093955353e-05,7,NA,NA,NA,11,"Italian",85828
"4927","laghi",1,1.16512093955353e-05,7,NA,1,NA,5,"Italian",85828
"4928","appoggi",2,2.33024187910705e-05,13.5,NA,NA,NA,7,"Italian",85828
"4929","zitetta",1,1.16512093955353e-05,7,NA,1,NA,7,"Italian",85828
"4930","mento",1,1.16512093955353e-05,6,NA,NA,NA,5,"Italian",85828
"4931","bagagliaio",1,1.16512093955353e-05,17,NA,1,NA,10,"Italian",85828
"4932","strozzare",1,1.16512093955353e-05,4,NA,NA,NA,9,"Italian",85828
"4933","petto",1,1.16512093955353e-05,10,NA,NA,NA,5,"Italian",85828
"4934","tette",1,1.16512093955353e-05,10,NA,NA,NA,5,"Italian",85828
"4935","uf",1,1.16512093955353e-05,3,NA,NA,NA,2,"Italian",85828
"4936","confidenza",1,1.16512093955353e-05,8,NA,NA,NA,10,"Italian",85828
"4937","ru",1,1.16512093955353e-05,3,NA,1,NA,2,"Italian",85828
"4938","rubini",3,3.49536281866058e-05,4,NA,3,NA,6,"Italian",85828
"4939","visitare",2,2.33024187910705e-05,19.5,NA,NA,NA,8,"Italian",85828
"4940","collina",4,4.6604837582141e-05,8.25,1,2,NA,7,"Italian",85828
"4941","ahiahiahiahi",1,1.16512093955353e-05,7,NA,NA,1,12,"Italian",85828
"4942","sfilando",1,1.16512093955353e-05,7,NA,NA,NA,8,"Italian",85828
"4943","collabori",1,1.16512093955353e-05,4,NA,NA,NA,9,"Italian",85828
"4944","broccoletto",1,1.16512093955353e-05,2,NA,1,NA,11,"Italian",85828
"4945","negozi",1,1.16512093955353e-05,7,NA,NA,NA,6,"Italian",85828
"4946","prenderesti",1,1.16512093955353e-05,18,NA,NA,NA,11,"Italian",85828
"4947","formiche",1,1.16512093955353e-05,7,NA,NA,NA,8,"Italian",85828
"4948","phphph",1,1.16512093955353e-05,4,NA,NA,1,6,"Italian",85828
"4949","puzzolina",1,1.16512093955353e-05,4,NA,1,NA,9,"Italian",85828
"4950","intorno",2,2.33024187910705e-05,3.5,NA,1,1,7,"Italian",85828
"4951","ziun",1,1.16512093955353e-05,1,1,NA,NA,4,"Italian",85828
"4952","scontro",6,6.99072563732115e-05,5.66666666666667,NA,5,NA,7,"Italian",85828
"4953","ragnetto",1,1.16512093955353e-05,8,NA,NA,NA,8,"Italian",85828
"4954","ohiohi",1,1.16512093955353e-05,1,1,NA,NA,6,"Italian",85828
"4955","rotolato",1,1.16512093955353e-05,8,NA,NA,NA,8,"Italian",85828
"4956","serie",1,1.16512093955353e-05,7,NA,NA,NA,5,"Italian",85828
"4957","scontri",2,2.33024187910705e-05,7,NA,2,NA,7,"Italian",85828
"4958","povere",1,1.16512093955353e-05,2,NA,NA,1,6,"Italian",85828
"4959","rovinate",1,1.16512093955353e-05,7,NA,NA,NA,8,"Italian",85828
"4960","incidente",1,1.16512093955353e-05,12,NA,NA,NA,9,"Italian",85828
"4961","tamponata",1,1.16512093955353e-05,7,NA,1,NA,9,"Italian",85828
"4962","pioveva",1,1.16512093955353e-05,13,NA,NA,NA,7,"Italian",85828
"4963","fermare",1,1.16512093955353e-05,13,NA,1,NA,7,"Italian",85828
"4964","avanza",1,1.16512093955353e-05,6,NA,NA,NA,6,"Italian",85828
"4965","cascate",1,1.16512093955353e-05,5,NA,NA,NA,7,"Italian",85828
"4966","buffe",1,1.16512093955353e-05,5,NA,NA,NA,5,"Italian",85828
"4967","sposi",2,2.33024187910705e-05,5,NA,NA,NA,5,"Italian",85828
"4968","sposarsi",1,1.16512093955353e-05,8,NA,NA,NA,8,"Italian",85828
"4969","brune",1,1.16512093955353e-05,4,NA,NA,NA,5,"Italian",85828
