word,wordcount,frequency_word,mlu_word,solo_word,final_word,initial_word,charactercount,language,totalcount,stem,uni_lemma,nb_realisations_lemma,words_lemma,sum_wordcount_lemma,mean_character_count_lemma,frequency,MLU,solo_frequency,final_frequency,initial_frequency
portez,2,2,17,NA,NA,NA,6,French (Quebecois),2043005,port,door,12,"porte, portes, porter, portée, porté, porterai, portait, porteras, port, portés, porterais, portez",904,6.333333333333333,904,10.06935148330614,1,391,21
endormies,1,1,4,NA,1,NA,9,French (Quebecois),2043005,endorm,asleep,5,"endormi, endormie, endormir, endormies, endormis",50,8,50,7.64,0,26,0
tues,2,2,13,NA,NA,NA,4,French (Quebecois),2043005,tu,you,12,"tu, toi, tués, tuer, tue, tuait, tué, tuera, tuée, tuas, tues, tueront",86147,4,86147,9.725992883301323,84,4515,38128
pipit,1,1,4,NA,1,NA,5,French (Quebecois),2043005,pip,go potty,7,"caca, pipi, pipis, cacas, pipe, pipit, pip",992,4.285714285714286,992,6.718701247500774,32,444,14
soupir,1,1,2,NA,NA,1,6,French (Quebecois),2043005,soup,dinner,5,"soupe, soupes, souper, soupira, soupir",306,6,306,6.977260101010101,1,152,4
tapées,1,1,9,NA,NA,NA,6,French (Quebecois),2043005,tap,hit,11,"taper, tape, tapé, tapes, tap, tapez, tapant, tapait, tapées, tapée, tapas",359,4.909090909090909,359,8.443060129663,11,66,19
tapées,1,1,9,NA,NA,NA,6,French (Quebecois),2043005,tap,pattycake,11,"taper, tape, tapé, tapes, tap, tapez, tapant, tapait, tapées, tapée, tapas",359,4.909090909090909,359,8.443060129663,11,66,19
pasa,2,2,4,NA,NA,NA,4,French (Quebecois),2043005,pas,not,2,"pas, pasa",35871,3.5,35871,6.107795031921715,15,5145,1351
béb,1,1,4,NA,NA,NA,3,French (Quebecois),2043005,beb,baby,6,"bébé, bébés, bebi, bebe, bebes, béb",2312,4.166666666666667,2312,5.386440743606512,22,1117,54
garages,1,1,6,NA,1,NA,7,French (Quebecois),2043005,garag,garage,3,"garage, garages, garagiste",223,7.333333333333333,223,6.63015873015873,0,132,0
apportés,3,3,11.666666666666666,NA,2,NA,8,French (Quebecois),2043005,apport,bring,21,"amener, amène, apportées, apporté, apportée, apportes, apporte, apporter, apporterai, amènes, amené, apportera, amenée, apportés, apportait, amenait, amenés, amènerez, amènerai, apportez, amenaient",482,7.476190476190476,482,9.95935337285429,1,71,49
endormis,7,7,9.142857142857142,NA,3,NA,8,French (Quebecois),2043005,endorm,asleep,5,"endormi, endormie, endormir, endormies, endormis",50,8,50,7.64,0,26,0
réveillées,1,1,11,NA,NA,NA,10,French (Quebecois),2043005,réveil,wake,14,"réveille, réveillé, réveillée, réveillant, réveilleras, réveiller, réveil, réveillés, réveillait, réveilles, réveillées, réveillerait, réveilla, réveils",273,9,273,9.977664563708121,0,131,0
dormaient,2,2,3,NA,1,NA,9,French (Quebecois),2043005,dorm,sleep,15,"dormir, dormait, dormiras, dormant, dormi, dormes, dormira, dormais, dorme, dormez, dorm, dormit, dormaient, dormirait, dormiez",444,6.6,444,8.684682219113501,4,169,14
casserais,2,2,17,NA,NA,NA,9,French (Quebecois),2043005,cass,break,18,"cassé, casser, casse, cassée, cassés, casses, cassais, cassées, casserait, casseront, brisé, briser, brisée, brise, casserai, cass, casserais, cassait",1405,6.444444444444445,1405,9.308234439234099,21,635,17
casserais,2,2,17,NA,NA,NA,9,French (Quebecois),2043005,cass,broken,18,"cassé, casser, casse, cassée, cassés, casses, cassais, cassées, casserait, casseront, brisé, briser, brisée, brise, casserai, cass, casserais, cassait",1405,6.444444444444445,1405,9.308234439234099,21,635,17
bouchais,1,1,5,NA,NA,NA,8,French (Quebecois),2043005,bouch,mouth,9,"bouche, boucher, bouches, bouchées, bouchée, bouchez, bouché, bouchais, bouchés",1040,7,1040,7.284728523239071,6,588,4
mettrait,4,4,11,NA,1,NA,8,French (Quebecois),2043005,mettr,put,7,"mettre, mettra, mettrai, mettras, mettrais, mettrez, mettrait",4866,7,4866,11.547837848434382,1,449,43
berçant,1,1,7,NA,1,NA,7,French (Quebecois),2043005,berc,rock (action),4,"bercer, berces, berçant, berce",10,6,10,5.571428571428571,0,3,0
donnerons,1,1,8,NA,NA,NA,9,French (Quebecois),2043005,don,give,23,"donner, donnes, donne, donné, donnez, donnerai, donnaient, donnée, donnant, donnera, donnais, donneras, données, donnait, donniez, don, donna, donnés, donnerez, donnerait, dons, donnerons, donnerais",3824,6.695652173913044,3824,9.724918211369554,117,732,398
apportait,1,1,7,NA,NA,NA,9,French (Quebecois),2043005,apport,bring,21,"amener, amène, apportées, apporté, apportée, apportes, apporte, apporter, apporterai, amènes, amené, apportera, amenée, apportés, apportait, amenait, amenés, amènerez, amènerai, apportez, amenaient",482,7.476190476190476,482,9.95935337285429,1,71,49
amenait,1,1,5,NA,NA,NA,7,French (Quebecois),2043005,amen,bring,21,"amener, amène, apportées, apporté, apportée, apportes, apporte, apporter, apporterai, amènes, amené, apportera, amenée, apportés, apportait, amenait, amenés, amènerez, amènerai, apportez, amenaient",482,7.476190476190476,482,9.95935337285429,1,71,49
céréale,4,4,8,NA,2,NA,7,French (Quebecois),2043005,céréal,cereal,2,"céréales, céréale",37,7.5,37,7.348484848484849,0,25,0
papis,1,1,16,NA,NA,NA,5,French (Quebecois),2043005,pap,daddy,8,"papa, papas, papi, papie, pape, pap, papis, papé",3737,4.25,3737,8.15714783150162,140,1498,346
papis,1,1,16,NA,NA,NA,5,French (Quebecois),2043005,pap,paper,10,"papa, papier, papas, papi, papiers, papie, pape, pap, papis, papé",4040,4.7,4040,8.194629047905181,145,1641,346
embarqué,1,1,18,NA,NA,NA,8,French (Quebecois),2043005,embarqu,get on,3,"embarquer, embarque, embarqué",19,8.333333333333334,19,11.671794871794871,0,6,0
gènes,1,1,4,NA,NA,NA,5,French (Quebecois),2043005,gen,people,11,"monde, gens, génie, géni, gene, gène, géner, gen, génant, gènes, mondes",571,4.636363636363637,571,7.821192696192696,13,182,6
enlevez,1,1,4,NA,NA,NA,7,French (Quebecois),2043005,enlev,take off,15,"enlever, enlevé, enlève, enlevée, enlevait, enlèves, enlevés, enlevant, enlèvera, enlèverais, enlevées, enlèveras, enlevez, enlèveront, enlèverez",1397,7.8,1397,8.25849308399279,7,197,128
partit,1,1,4,NA,1,NA,6,French (Quebecois),2043005,part,all gone,21,"part, partie, partir, parti, partez, partis, parte, partant, partira, partirait, partiras, partirai, parties, partait, parta, parts, partit, partes, partirais, partais, partaient",1258,6.571428571428571,1258,8.397501854390397,15,464,12
chais,24,24,6.416666666666667,NA,NA,12,5,French (Quebecois),2043005,chais,chair,3,"chaise, chaises, chais",623,6,623,7.675475398053095,7,314,12
resteront,2,2,20.5,NA,NA,NA,9,French (Quebecois),2043005,rest,stay,16,"reste, rester, resté, restée, restes, restait, resteras, resterai, restera, restais, restez, resta, restés, resteront, restaient, restées",1300,6.6875,1300,11.14136421164313,0,114,79
aimeraient,1,1,16,NA,NA,NA,10,French (Quebecois),2043005,aim,love,19,"aimes, aimé, aime, aimerais, aimerait, aimants, aimée, aimait, aimeras, aimer, aimant, aimais, aimaient, aimera, aimez, aimeraient, aimiez, aimés, aimante",1464,6.2105263157894735,1464,11.234675425629144,0,65,7
enlèveront,1,1,9,NA,NA,NA,10,French (Quebecois),2043005,enlev,take off,15,"enlever, enlevé, enlève, enlevée, enlevait, enlèves, enlevés, enlevant, enlèvera, enlèverais, enlevées, enlèveras, enlevez, enlèveront, enlèverez",1397,7.8,1397,8.25849308399279,7,197,128
tonnes,7,7,9.285714285714286,NA,1,NA,6,French (Quebecois),2043005,ton,your,4,"ton, tonne, tonnes, tons",4923,4.5,4923,6.139131604198774,5,63,322
savonnes,10,10,6.2,NA,5,NA,8,French (Quebecois),2043005,savon,soap,7,"savon, savons, savonne, savonnes, savonner, savonné, savonnés",268,7,268,7.685413719943423,3,125,2
pote,4,4,19.75,NA,NA,NA,4,French (Quebecois),2043005,pot,potty,4,"pot, pots, potes, pote",438,4,438,11.323902671755725,5,224,0
savonner,30,30,9.633333333333333,NA,9,NA,8,French (Quebecois),2043005,savon,soap,7,"savon, savons, savonne, savonnes, savonner, savonné, savonnés",268,7,268,7.685413719943423,3,125,2
marcherait,3,3,10.666666666666666,NA,NA,NA,10,French (Quebecois),2043005,march,walk,11,"marche, marché, marches, marcher, marchera, marchais, marchant, marchait, marcheras, marcherait, marchés",1587,7.636363636363637,1587,9.963416953854628,4,447,31
ramasseront,1,1,8,NA,1,NA,11,French (Quebecois),2043005,ramass,pick up,10,"ramasser, ramasseras, ramassé, ramassera, ramassés, ramassée, ramassées, ramasseront, ramasserai, ramassez",208,8.8,208,8.418897849462365,0,72,5
tirera,1,1,6,NA,NA,NA,6,French (Quebecois),2043005,tir,pull,13,"tirer, tire, tires, tiré, tirés, tir, tirez, tirais, tirée, tirs, tirant, tirera, tirait",715,4.923076923076923,715,9.6251792346192,24,115,83
ouvrant,1,1,5,NA,1,NA,7,French (Quebecois),2043005,ouvr,open (action),9,"ouvrir, ouvre, ouvres, ouvrais, ouvrait, ouvrira, ouvrez, ouvrirai, ouvrant",734,6.555555555555555,734,7.241471198747962,23,176,119
soufflant,1,1,15,NA,NA,NA,9,French (Quebecois),2043005,souffl,blow,9,"souffle, souffles, souffler, soufflé, soufflerie, soufflées, soufflant, soufflée, soufflés",402,8.222222222222221,402,7.713115289202245,65,153,30
grenouiller,1,1,11,NA,NA,NA,11,French (Quebecois),2043005,grenouill,frog,3,"grenouille, grenouilles, grenouiller",292,10.666666666666666,292,8.191082432275318,7,175,2
suri,1,1,18,NA,NA,NA,4,French (Quebecois),2043005,sur,on,5,"sur, dessus, sure, surement, suri",9313,5,9313,9.728006958591987,8,684,720
mangerez,1,1,18,NA,NA,NA,8,French (Quebecois),2043005,mang,eat,23,"manger, mange, mangé, mangeant, manges, mangée, mangez, mangera, mangeras, mangeait, mangerait, mangeais, mangerais, mangés, mangeaient, mangerai, mangées, mangeront, mangea, mangeraient, mangerez, manga, mangas",5214,7.260869565217392,5214,10.806906805934368,20,1511,119
dessinera,1,1,15,NA,NA,NA,9,French (Quebecois),2043005,dessin,draw,16,"dessins, dessiner, dessin, dessinées, dessine, dessiné, dessinés, dessines, dessinait, dessinée, dessinez, dessinais, dessinera, dessineras, dessina, dessinerai",1330,8.125,1330,7.563952829478728,9,518,22
dessineras,1,1,6,NA,NA,NA,10,French (Quebecois),2043005,dessin,draw,16,"dessins, dessiner, dessin, dessinées, dessine, dessiné, dessinés, dessines, dessinait, dessinée, dessinez, dessinais, dessinera, dessineras, dessina, dessinerai",1330,8.125,1330,7.563952829478728,9,518,22
téléphonais,2,2,8,NA,1,NA,11,French (Quebecois),2043005,téléphon,telephone,9,"téléphone, téléphoner, téléphonait, téléphoné, téléphones, téléphonez, téléphonerait, téléphonais, téléphonerai",498,10.555555555555555,498,7.095838410254887,10,272,6
choisies,2,2,9,NA,1,NA,8,French (Quebecois),2043005,chois,choose,10,"choisis, choisir, choisi, choisisses, choisie, choisit, choisiras, choisissez, choisisse, choisies",311,8,311,7.2286077085792995,7,98,25
pip,4,4,4,NA,1,1,3,French (Quebecois),2043005,pip,go potty,7,"caca, pipi, pipis, cacas, pipe, pipit, pip",992,4.285714285714286,992,6.718701247500774,32,444,14
montrées,1,1,6,NA,NA,NA,8,French (Quebecois),2043005,montr,show,14,"montrer, montre, montres, montrais, montré, montrait, montreras, montrerai, montrez, montrée, montrerais, montrées, montraient, montrera",3066,7.857142857142857,3066,8.564072526906026,57,530,850
montrées,1,1,6,NA,NA,NA,8,French (Quebecois),2043005,montr,watch (object),14,"montrer, montre, montres, montrais, montré, montrait, montreras, montrerai, montrez, montrée, montrerais, montrées, montraient, montrera",3066,7.857142857142857,3066,8.564072526906026,57,530,850
poêlées,2,2,9,NA,NA,NA,7,French (Quebecois),2043005,poêl,stove,3,"poêle, poêlées, poêles",37,6,37,9.686274509803921,1,25,0
montraient,1,1,13,NA,NA,NA,10,French (Quebecois),2043005,montr,show,14,"montrer, montre, montres, montrais, montré, montrait, montreras, montrerai, montrez, montrée, montrerais, montrées, montraient, montrera",3066,7.857142857142857,3066,8.564072526906026,57,530,850
montraient,1,1,13,NA,NA,NA,10,French (Quebecois),2043005,montr,watch (object),14,"montrer, montre, montres, montrais, montré, montrait, montreras, montrerai, montrez, montrée, montrerais, montrées, montraient, montrera",3066,7.857142857142857,3066,8.564072526906026,57,530,850
pizzas,2,2,8,NA,2,NA,6,French (Quebecois),2043005,pizz,pizza,2,"pizza, pizzas",30,5.5,30,8.357142857142858,0,19,1
soufflée,1,1,11,NA,NA,NA,8,French (Quebecois),2043005,souffl,blow,9,"souffle, souffles, souffler, soufflé, soufflerie, soufflées, soufflant, soufflée, soufflés",402,8.222222222222221,402,7.713115289202245,65,153,30
livré,1,1,7,NA,NA,NA,5,French (Quebecois),2043005,livr,book,4,"livre, livres, livrer, livré",1980,5.5,1980,10.53465471489988,3,1008,2
manga,1,1,9,NA,1,NA,5,French (Quebecois),2043005,mang,eat,23,"manger, mange, mangé, mangeant, manges, mangée, mangez, mangera, mangeras, mangeait, mangerait, mangeais, mangerais, mangés, mangeaient, mangerai, mangées, mangeront, mangea, mangeraient, mangerez, manga, mangas",5214,7.260869565217392,5214,10.806906805934368,20,1511,119
mangas,1,1,24,NA,NA,NA,6,French (Quebecois),2043005,mang,eat,23,"manger, mange, mangé, mangeant, manges, mangée, mangez, mangera, mangeras, mangeait, mangerait, mangeais, mangerais, mangés, mangeaient, mangerai, mangées, mangeront, mangea, mangeraient, mangerez, manga, mangas",5214,7.260869565217392,5214,10.806906805934368,20,1511,119
orangé,2,2,1.5,1,1,NA,6,French (Quebecois),2043005,orang,orange (food),4,"orange, oranges, orangés, orangé",349,6.5,349,5.972624175528335,41,180,13
montez,5,5,10.4,NA,NA,1,6,French (Quebecois),2043005,mont,climb,25,"grimpé, monte, monter, montes, grimper, grimpe, grimpes, montés, montée, monté, grimpés, mont, montais, montait, montant, monta, montées, montez, grimpant, montantes, montaient, grimpais, montera, monterai, grimpait",1385,6.68,1385,10.777177586073408,16,264,38
descendrez,1,1,3,NA,NA,NA,10,French (Quebecois),2043005,descendr,get off,6,"descendre, débarque, débarquer, descendra, descendrez, descendras",258,9.166666666666666,258,5.802777777777778,10,114,5
amenés,2,2,11,NA,NA,NA,6,French (Quebecois),2043005,amen,bring,21,"amener, amène, apportées, apporté, apportée, apportes, apporte, apporter, apporterai, amènes, amené, apportera, amenée, apportés, apportait, amenait, amenés, amènerez, amènerai, apportez, amenaient",482,7.476190476190476,482,9.95935337285429,1,71,49
essuyez,1,1,12,NA,NA,NA,7,French (Quebecois),2043005,essui,wipe,10,"essuie, essuyer, essuies, essuyée, essuieras, essuyé, essuyais, essuyées, essuyez, essuyés",239,7.2,239,8.526117767209318,3,37,37
dansaient,2,2,3,NA,1,NA,9,French (Quebecois),2043005,dans,dance,11,"dans, danse, dansé, danser, danses, dansais, dansait, dan, dansant, dansaient, danserait",12216,6.181818181818182,12216,8.197153558777751,7,239,1442
dansaient,2,2,3,NA,1,NA,9,French (Quebecois),2043005,dans,in,11,"dans, danse, dansé, danser, danses, dansais, dansait, dan, dansant, dansaient, danserait",12216,6.181818181818182,12216,8.197153558777751,7,239,1442
collante,2,2,7.5,NA,NA,NA,8,French (Quebecois),2043005,coll,necklace,17,"collé, colle, coller, collant, collants, collier, collantes, collait, collée, collés, collées, colles, collaient, colliers, collera, collante, collez",717,6.882352941176471,717,8.291534011062227,3,302,12
ventres,2,2,8,NA,1,NA,7,French (Quebecois),2043005,ventr,tummy,3,"ventre, bedaine, ventres",326,6.666666666666667,326,7.645702306079665,0,178,0
véra,1,1,4,NA,1,NA,4,French (Quebecois),2043005,ver,pour,8,"vers, ver, verse, verses, verser, versé, véra, versant",389,5,389,7.871110681114551,1,35,46
allumez,1,1,3,NA,NA,1,7,French (Quebecois),2043005,allum,turn on,13,"allume, allumer, allumant, allumées, allumé, allumée, allumait, allumera, allumes, allumés, allumez, alluma, allumerai",208,7.230769230769231,208,7.695155486188921,3,81,10
descendras,2,2,4,NA,1,NA,10,French (Quebecois),2043005,descendr,get off,6,"descendre, débarque, débarquer, descendra, descendrez, descendras",258,9.166666666666666,258,5.802777777777778,10,114,5
partes,2,2,11,NA,2,NA,6,French (Quebecois),2043005,part,all gone,21,"part, partie, partir, parti, partez, partis, parte, partant, partira, partirait, partiras, partirai, parties, partait, parta, parts, partit, partes, partirais, partais, partaient",1258,6.571428571428571,1258,8.397501854390397,15,464,12
finissez,1,1,6,NA,NA,NA,8,French (Quebecois),2043005,fin,finish,20,"fini, finit, finir, finis, finie, fin, finisses, finiras, finisse, finissais, fines, finissons, fine, fins, finira, finirai, finissent, finies, finissez, finirent",2286,6.2,2286,8.978593108491275,68,924,57
finissez,1,1,6,NA,NA,NA,8,French (Quebecois),2043005,fin,finished,20,"fini, finit, finir, finis, finie, fin, finisses, finiras, finisse, finissais, fines, finissons, fine, fins, finira, finirai, finissent, finies, finissez, finirent",2286,6.2,2286,8.978593108491275,68,924,57
versant,1,1,20,NA,NA,NA,7,French (Quebecois),2043005,vers,pour,8,"vers, ver, verse, verses, verser, versé, véra, versant",389,5,389,7.871110681114551,1,35,46
tomberait,3,3,12,NA,1,NA,9,French (Quebecois),2043005,tomb,fall,16,"tomber, tombes, tombe, tombée, tombé, tombera, tombés, tombant, tomberas, tombait, tombées, tombante, tombaient, tomba, tomberait, tombais",1996,6.75,1996,10.05391694083903,32,907,31
poussa,2,2,3,NA,2,NA,6,French (Quebecois),2043005,pouss,push,14,"poussé, pousser, pousse, pousses, poussaient, poussais, poussée, poussées, poussez, poussant, poussera, poussa, poussait, pousseront",752,7.571428571428571,752,7.359923983437326,22,222,118
alluma,1,1,3,NA,NA,1,6,French (Quebecois),2043005,allum,turn on,13,"allume, allumer, allumant, allumées, allumé, allumée, allumait, allumera, allumes, allumés, allumez, alluma, allumerai",208,7.230769230769231,208,7.695155486188921,3,81,10
bele,1,1,1,1,NA,NA,4,French (Quebecois),2043005,bel,beautiful,6,"belles, belle, beau, beaux, bel, bele",1802,4.5,1802,6.3413764459203925,12,455,24
amènerez,1,1,4,NA,1,NA,8,French (Quebecois),2043005,amen,bring,21,"amener, amène, apportées, apporté, apportée, apportes, apporte, apporter, apporterai, amènes, amené, apportera, amenée, apportés, apportait, amenait, amenés, amènerez, amènerai, apportez, amenaient",482,7.476190476190476,482,9.95935337285429,1,71,49
arrosées,4,4,13,NA,NA,NA,8,French (Quebecois),2043005,arros,splash,8,"arrosé, arroses, arroser, arrose, arroseras, arrosez, arrosées, arrosée",93,7.125,93,7.992694646227255,0,18,2
couperai,2,2,9.5,NA,NA,NA,8,French (Quebecois),2043005,coup,cut,16,"couper, coup, coups, coupe, coupé, coupes, coupée, coupais, coupés, couperas, coupez, coupées, coupait, couperai, coupant, coupera",1416,6.25,1416,8.70482217695067,20,391,27
danserait,1,1,20,NA,NA,NA,9,French (Quebecois),2043005,dans,dance,11,"dans, danse, dansé, danser, danses, dansais, dansait, dan, dansant, dansaient, danserait",12216,6.181818181818182,12216,8.197153558777751,7,239,1442
danserait,1,1,20,NA,NA,NA,9,French (Quebecois),2043005,dans,in,11,"dans, danse, dansé, danser, danses, dansais, dansait, dan, dansant, dansaient, danserait",12216,6.181818181818182,12216,8.197153558777751,7,239,1442
trouverais,1,1,11,NA,NA,NA,10,French (Quebecois),2043005,trouv,find,15,"trouve, trouves, trouver, trouvé, trouvée, trouvais, trouvées, trouvait, trouvera, trouveras, trouva, trouvés, trouvez, trouverais, trouvèrent",1792,7.6,1792,8.974162993803352,5,426,13
tapée,8,8,7,NA,4,NA,5,French (Quebecois),2043005,tap,hit,11,"taper, tape, tapé, tapes, tap, tapez, tapant, tapait, tapées, tapée, tapas",359,4.909090909090909,359,8.443060129663,11,66,19
tapée,8,8,7,NA,4,NA,5,French (Quebecois),2043005,tap,pattycake,11,"taper, tape, tapé, tapes, tap, tapez, tapant, tapait, tapées, tapée, tapas",359,4.909090909090909,359,8.443060129663,11,66,19
attachait,1,1,22,NA,NA,NA,9,French (Quebecois),2043005,attach,attach,8,"attacher, attaché, attachée, attache, attachés, attaches, attachait, attachées",106,8,106,10.547309027777779,1,39,3
finirent,1,1,26,NA,NA,NA,8,French (Quebecois),2043005,fin,finish,20,"fini, finit, finir, finis, finie, fin, finisses, finiras, finisse, finissais, fines, finissons, fine, fins, finira, finirai, finissent, finies, finissez, finirent",2286,6.2,2286,8.978593108491275,68,924,57
finirent,1,1,26,NA,NA,NA,8,French (Quebecois),2043005,fin,finished,20,"fini, finit, finir, finis, finie, fin, finisses, finiras, finisse, finissais, fines, finissons, fine, fins, finira, finirai, finissent, finies, finissez, finirent",2286,6.2,2286,8.978593108491275,68,924,57
grandissent,1,1,10,NA,1,NA,11,French (Quebecois),2043005,grand,big,14,"grande, grands, grand, gros, grandes, grandir, grandissant, grandi, grandit, grandis, grandissent, grandement, grandiras, grandira",3887,7.428571428571429,3887,7.779607272185212,7,794,60
arrêtera,2,2,9,NA,NA,NA,8,French (Quebecois),2043005,arrêt,stop,12,"arrête, arrêtes, arrêter, arrêtez, arrêté, arrêtait, arrêtée, arrêtées, arrêt, arrêteras, arrêterai, arrêtera",1250,7.25,1250,7.683073449300747,122,330,255
matinées,2,2,18.5,NA,NA,NA,8,French (Quebecois),2043005,matin,morning,6,"matin, matinée, matins, matines, matiné, matinées",762,6.5,762,11.599668670057019,0,393,1
grimpant,1,1,18,NA,NA,NA,8,French (Quebecois),2043005,grimp,climb,25,"grimpé, monte, monter, montes, grimper, grimpe, grimpes, montés, montée, monté, grimpés, mont, montais, montait, montant, monta, montées, montez, grimpant, montantes, montaient, grimpais, montera, monterai, grimpait",1385,6.68,1385,10.777177586073408,16,264,38
partirais,2,2,6,NA,NA,NA,9,French (Quebecois),2043005,part,all gone,21,"part, partie, partir, parti, partez, partis, parte, partant, partira, partirait, partiras, partirai, parties, partait, parta, parts, partit, partes, partirais, partais, partaient",1258,6.571428571428571,1258,8.397501854390397,15,464,12
cherchaient,1,1,11,NA,NA,NA,11,French (Quebecois),2043005,cherch,look for,13,"cherche, cherches, cherchais, chercher, cherché, cherchera, cherchait, cherchée, chercherais, cherchez, cherchant, cherchaient, chercherait",2413,8.846153846153847,2413,9.211675309359293,21,575,78
salée,6,6,8.666666666666666,NA,4,NA,5,French (Quebecois),2043005,sal,dirty,17,"sales, sale, salé, salés, sali, salir, salis, salit, salement, salées, salisse, saler, sal, salie, salée, salirais, salissant",492,5.470588235294118,492,7.319270801319483,1,252,4
montrera,2,2,4.5,NA,NA,NA,8,French (Quebecois),2043005,montr,show,14,"montrer, montre, montres, montrais, montré, montrait, montreras, montrerai, montrez, montrée, montrerais, montrées, montraient, montrera",3066,7.857142857142857,3066,8.564072526906026,57,530,850
montrera,2,2,4.5,NA,NA,NA,8,French (Quebecois),2043005,montr,watch (object),14,"montrer, montre, montres, montrais, montré, montrait, montreras, montrerai, montrez, montrée, montrerais, montrées, montraient, montrera",3066,7.857142857142857,3066,8.564072526906026,57,530,850
sonnés,2,2,7.5,NA,NA,NA,6,French (Quebecois),2043005,son,his,8,"son, sonne, sonné, sonnez, sons, sonner, sonnés, sonnes",2642,5.125,2642,7.852425138963601,5,131,147
cafés,4,4,6.75,NA,2,NA,5,French (Quebecois),2043005,caf,coffee,2,"café, cafés",297,4.5,297,6.842576791808874,4,161,1
cassait,1,1,7,NA,NA,NA,7,French (Quebecois),2043005,cass,break,18,"cassé, casser, casse, cassée, cassés, casses, cassais, cassées, casserait, casseront, brisé, briser, brisée, brise, casserai, cass, casserais, cassait",1405,6.444444444444445,1405,9.308234439234099,21,635,17
cassait,1,1,7,NA,NA,NA,7,French (Quebecois),2043005,cass,broken,18,"cassé, casser, casse, cassée, cassés, casses, cassais, cassées, casserait, casseront, brisé, briser, brisée, brise, casserai, cass, casserais, cassait",1405,6.444444444444445,1405,9.308234439234099,21,635,17
pleura,3,3,5,NA,2,NA,6,French (Quebecois),2043005,pleur,cry,11,"pleure, pleurer, pleures, pleureras, pleurais, pleurait, pleuré, pleurs, pleurera, pleurant, pleura",535,7.181818181818182,535,7.762765436318068,3,269,9
dessina,1,1,3,NA,1,NA,7,French (Quebecois),2043005,dessin,draw,16,"dessins, dessiner, dessin, dessinées, dessine, dessiné, dessinés, dessines, dessinait, dessinée, dessinez, dessinais, dessinera, dessineras, dessina, dessinerai",1330,8.125,1330,7.563952829478728,9,518,22
attende,3,3,9,NA,2,NA,7,French (Quebecois),2043005,attend,wait,13,"attend, attends, attendre, attendant, attendait, attendez, attendais, attendra, attendaient, attendirent, attendit, attende, attendes",6380,8.384615384615385,6380,8.361074301639215,1308,1481,2513
miami,2,2,5.5,NA,1,NA,5,French (Quebecois),2043005,miam,yum yum,3,"miam, miam+miam, miami",662,6,662,5.156550328780981,25,488,95
marchés,4,4,9.5,NA,NA,NA,7,French (Quebecois),2043005,march,walk,11,"marche, marché, marches, marcher, marchera, marchais, marchant, marchait, marcheras, marcherait, marchés",1587,7.636363636363637,1587,9.963416953854628,4,447,31
toaster,1,1,16,NA,NA,NA,7,French (Quebecois),2043005,toast,toast,4,"rôti, toast, toaster, rôtir",9,5.25,9,9.8,0,5,0
coupant,4,4,9,NA,1,NA,7,French (Quebecois),2043005,coup,cut,16,"couper, coup, coups, coupe, coupé, coupes, coupée, coupais, coupés, couperas, coupez, coupées, coupait, couperai, coupant, coupera",1416,6.25,1416,8.70482217695067,20,391,27
chutes,2,2,12,NA,1,NA,6,French (Quebecois),2043005,chut,shh,4,"chut, chuté, chute, chutes",580,5,580,7.05954465849387,225,212,119
aidant,1,1,11,NA,NA,NA,6,French (Quebecois),2043005,aid,help,9,"aider, aide, aideras, aides, aidé, aidée, aidera, aidez, aidant",228,5.222222222222222,228,8.604377104377104,1,64,21
attendes,1,1,4,NA,1,NA,8,French (Quebecois),2043005,attend,wait,13,"attend, attends, attendre, attendant, attendait, attendez, attendais, attendra, attendaient, attendirent, attendit, attende, attendes",6380,8.384615384615385,6380,8.361074301639215,1308,1481,2513
nettoiera,1,1,10,NA,NA,NA,9,French (Quebecois),2043005,nettoi,clean (action),10,"nettoyer, nettoyé, nettoie, nettoies, nettoyant, nettoyés, nettoyais, nettoyée, nettoyées, nettoiera",252,8.2,252,6.843299803562961,1,85,2
gardiens,1,1,14,NA,NA,NA,8,French (Quebecois),2043005,gardien,babysitter,2,"gardien, gardiens",9,7.5,9,11.3125,0,6,0
dessinerai,1,1,4,NA,NA,NA,10,French (Quebecois),2043005,dessin,draw,16,"dessins, dessiner, dessin, dessinées, dessine, dessiné, dessinés, dessines, dessinait, dessinée, dessinez, dessinais, dessinera, dessineras, dessina, dessinerai",1330,8.125,1330,7.563952829478728,9,518,22
poup,1,1,10,NA,NA,NA,4,French (Quebecois),2043005,poup,doll,4,"poupée, poupées, pouper, poup",446,5.75,446,6.959671199512888,6,278,0
poussait,1,1,9,NA,NA,NA,8,French (Quebecois),2043005,pouss,push,14,"poussé, pousser, pousse, pousses, poussaient, poussais, poussée, poussées, poussez, poussant, poussera, poussa, poussait, pousseront",752,7.571428571428571,752,7.359923983437326,22,222,118
salirais,1,1,5,NA,NA,NA,8,French (Quebecois),2043005,sal,dirty,17,"sales, sale, salé, salés, sali, salir, salis, salit, salement, salées, salisse, saler, sal, salie, salée, salirais, salissant",492,5.470588235294118,492,7.319270801319483,1,252,4
montantes,1,1,30,NA,NA,NA,9,French (Quebecois),2043005,mont,climb,25,"grimpé, monte, monter, montes, grimper, grimpe, grimpes, montés, montée, monté, grimpés, mont, montais, montait, montant, monta, montées, montez, grimpant, montantes, montaient, grimpais, montera, monterai, grimpait",1385,6.68,1385,10.777177586073408,16,264,38
