word,wordcount,frequency_word,mlu_word,solo_word,final_word,initial_word,charactercount,language,totalcount,stem,language.y,uni_lemma,nb_realisations_lemma,words_lemma,sum_wordcount_lemma,mean_character_count_lemma,frequency,MLU,solo_frequency,final_frequency,initial_frequency
limpiarlas,2,2,9,NA,NA,1,10,Spanish (Mexican),1260545,limpi,spanish_(mexican),clean (description),19,"limpio, limpiándole, limpiar, limpiarle, limpiando, limpiamos, limpiarlo, limpiado, limpie, limpias, limpia, limpiarse, limpies, limpiaba, limpiabas, limpiarla, limpiarlas, limpian, limpiarlos",251,8.210526315789474,251,6.943258756882274,4,100,10
lloren,1,1,2,NA,1,NA,6,Spanish (Mexican),1260545,llor,spanish_(mexican),cry,21,"llorado, llorabas, llorar, llores, llorando, llora, lloraba, lloras, lloran, llorará, llorarán, llore, llorarás, lloraste, lloro, lloros, lloramos, lloren, lloré, lloraron, lloraban",547,6.714285714285714,547,7.1884738756613755,28,315,19
brincara,1,1,4,NA,NA,NA,8,Spanish (Mexican),1260545,brinc,spanish_(mexican),jump,7,"brinco, brincaba, brincara, brincando, brincaste, brincar, brincas",22,7.714285714285714,22,7.532467532467533,0,4,1
enojado,5,5,7.4,NA,3,NA,7,Spanish (Mexican),1260545,enoj,spanish_(mexican),angry,9,"enojar, enojaste, enojosos, enojó, enojado, enojan, enojes, enoja, enojada",29,6.444444444444445,29,5.288888888888889,0,20,0
sacaron,6,6,6.5,NA,1,NA,7,Spanish (Mexican),1260545,sac,spanish_(mexican),take out,33,"saca, sacó, saco, sacar, sacando, sacas, sacamos, sacábamos, sacado, sacaba, sacara, sacase, sacándome, sacaban, sacarlo, sacarle, sacarlas, sacaste, sacarles, sacarlos, sacarla, sacan, sacáis, sace, sacadas, sacár, sacarás, sacarán, sacaron, sacarme, sacos, sacándole, sacarse",775,6.454545454545454,775,8.55911217107002,12,169,90
cuidas,7,7,5.714285714285714,NA,NA,NA,6,Spanish (Mexican),1260545,cuid,spanish_(mexican),careful,18,"cuidado, cuidad, cuidaban, cuidan, cuidando, cuida, cuidar, cuide, cuidaba, cuidándole, cuidándolos, cuido, cuidabas, cuidados, cuidas, cuidarla, cuidó, cuidaste",675,7.055555555555555,675,7.538888888888889,110,179,143
soplo,1,1,4,NA,NA,NA,5,Spanish (Mexican),1260545,sopl,spanish_(mexican),blow,20,"soplar, sopla, soplé, soplas, soplamos, soplabas, soplido, soplan, soplará, soplad, soplarla, soplaré, soplaste, sopló, soplo, soplasteis, soplaba, soples, soplando, soplaron",136,6.8,136,5.754404761904762,20,44,12
quié,2,2,6.5,NA,1,NA,4,Spanish (Mexican),1260545,qui,spanish_(mexican),who,10,"quién, qui, quienes, quien, quierse, quie, quiénes, quíen, quié, quí",6722,5,6722,6.150248756218906,244,461,2296
sombreros,2,2,14,NA,2,NA,9,Spanish (Mexican),1260545,sombrer,spanish_(mexican),hat,3,"sombra, sombrero, sombreros",172,7.666666666666667,172,9.392930178206251,1,97,1
pintáis,1,1,19,NA,NA,NA,7,Spanish (Mexican),1260545,pint,spanish_(mexican),paint (action),29,"pintado, pintando, pinto, pintar, pinta, pintamos, pintes, pintas, pintan, pintada, pintaba, pintemos, pinte, pínta, pintaste, pintarle, pintarlo, pintó, pintados, pintadas, pintarles, pintaran, pintéis, pintáis, pintaría, pintarla, pintarlas, pintarnos, pintarse",1317,7.137931034482759,1317,6.4263390989424884,38,533,90
tinen,1,1,10,NA,NA,NA,5,Spanish (Mexican),1260545,tin,spanish_(mexican),bathtub,4,"tin, tino, tina, tinen",23,4,23,5.964285714285714,1,8,8
velos,7,7,8.714285714285714,NA,3,NA,5,Spanish (Mexican),1260545,vel,spanish_(mexican),candle,5,"velas, vela, velo, velos, vele",217,4.4,217,5.967286673058485,9,129,4
lloré,2,2,10,NA,2,NA,5,Spanish (Mexican),1260545,llor,spanish_(mexican),cry,21,"llorado, llorabas, llorar, llores, llorando, llora, lloraba, lloras, lloran, llorará, llorarán, llore, llorarás, lloraste, lloro, lloros, lloramos, lloren, lloré, lloraron, lloraban",547,6.714285714285714,547,7.1884738756613755,28,315,19
cuno,2,2,4,NA,2,NA,4,Spanish (Mexican),1260545,cun,spanish_(mexican),crib,3,"cuna, cunas, cuno",90,4.333333333333333,90,3.5,1,55,0
enojan,1,1,4,NA,1,NA,6,Spanish (Mexican),1260545,enoj,spanish_(mexican),angry,9,"enojar, enojaste, enojosos, enojó, enojado, enojan, enojes, enoja, enojada",29,6.444444444444445,29,5.288888888888889,0,20,0
yá,3,3,5,NA,3,NA,2,Spanish (Mexican),1260545,ya,spanish_(mexican),already,2,"ya, yá",8422,2,8422,5,547,984,3523
botaron,2,2,5,NA,NA,NA,7,Spanish (Mexican),1260545,bot,spanish_(mexican),boots,9,"botas, bota, botes, bote, boto, botar, botan, botaron, boté",218,4.777777777777778,218,4.263535551206784,14,85,40
subías,2,2,6.5,NA,NA,NA,6,Spanish (Mexican),1260545,sub,spanish_(mexican),climb,33,"sube, subo, subido, subimos, subas, subida, subíamos, suben, subidas, subirlas, subirme, subían, subiendo, subir, subes, subía, subirá, suban, subirlos, subirla, subirnos, suba, subirse, subiré, subió, subirle, subí, subiste, subiéndose, subamos, subiros, subieron, subías",762,6.303030303030303,762,7.437509392278646,43,167,52
enfermado,2,2,18,NA,NA,NA,9,Spanish (Mexican),1260545,enferm,spanish_(mexican),sick,9,"enfermo, enferma, enfermería, enfermar, enfermaste, enfermos, enfermado, enfermaras, enfermas",77,8.555555555555555,77,12.147634609399315,0,20,0
maestras,1,1,7,NA,NA,NA,8,Spanish (Mexican),1260545,maestr,spanish_(mexican),teacher,4,"maestros, maestro, maestra, maestras",39,7.5,39,8.925595238095237,1,20,0
peleaste,6,6,12.333333333333334,NA,NA,NA,8,Spanish (Mexican),1260545,pel,spanish_(mexican),hair,36,"pelo, peleando, pelado, peladas, peleamos, pelados, pelos, pelan, pelada, peleándonos, pelearon, pelean, peleas, peleándose, pelearse, pelear, peleen, peleado, pelearnos, peleaba, peleábamos, pelar, pelas, pela, peleéis, peleaban, pel, pele, peleará, peleabas, pelearan, peleaste, pelabas, pelamos, pelearía, peleáis",507,6.833333333333333,507,6.941676147382029,11,245,9
florida,3,3,6.666666666666667,NA,NA,NA,7,Spanish (Mexican),1260545,flor,spanish_(mexican),flower,3,"flor, flores, florida",386,5.666666666666667,386,6.666666666666667,25,236,6
cuidarla,2,2,9,NA,1,NA,8,Spanish (Mexican),1260545,cuid,spanish_(mexican),careful,18,"cuidado, cuidad, cuidaban, cuidan, cuidando, cuida, cuidar, cuide, cuidaba, cuidándole, cuidándolos, cuido, cuidabas, cuidados, cuidas, cuidarla, cuidó, cuidaste",675,7.055555555555555,675,7.538888888888889,110,179,143
pelabas,1,1,5,NA,1,NA,7,Spanish (Mexican),1260545,pel,spanish_(mexican),hair,36,"pelo, peleando, pelado, peladas, peleamos, pelados, pelos, pelan, pelada, peleándonos, pelearon, pelean, peleas, peleándose, pelearse, pelear, peleen, peleado, pelearnos, peleaba, peleábamos, pelar, pelas, pela, peleéis, peleaban, pel, pele, peleará, peleabas, pelearan, peleaste, pelabas, pelamos, pelearía, peleáis",507,6.833333333333333,507,6.941676147382029,11,245,9
cepillos,7,7,4.142857142857143,NA,4,NA,8,Spanish (Mexican),1260545,cepill,spanish_(mexican),brush (object),6,"cepillas, cepillar, cepillo, cepillos, cepilla, cepillarse",96,8,96,5.183448078026391,6,46,1
tiros,2,2,4.5,NA,NA,1,5,Spanish (Mexican),1260545,tir,spanish_(mexican),throw,50,"tiró, tires, tiras, tirado, tira, tiro, tire, tirando, tirar, tiramos, tirada, tirarles, tiré, tiraba, tirarle, tiraron, tirándonos, tirarla, tiran, tirarlo, tirárselas, tirarse, tirarnos, tirarlas, tirándose, tiren, tirados, tirarlos, tirarán, tiraban, tirabas, tirándola, tiréis, tirarían, tiraros, tiraste, tirará, tirarme, tirarás, tiradas, tiros, aventó, aventando, aventar, aventaste, tíra, tirándole, tiraran, tirí, tirárselos",1205,6.7,1205,6.796324048095483,39,348,81
tocaron,1,1,5,NA,1,NA,7,Spanish (Mexican),1260545,toc,spanish_(mexican),touch,22,"tocar, toca, tocas, tocando, tocaba, tocó, tocase, tocado, tocaban, tocan, toco, tocamos, tocará, tocarlo, tocaste, tocarás, tocabas, tocaras, tocaron, tocarle, tocarlas, tocarla",881,6.181818181818182,881,6.514241545491545,8,317,29
escribís,1,1,6,NA,NA,NA,8,Spanish (Mexican),1260545,escrib,spanish_(mexican),write,19,"escribir, escribe, escribirnos, escribiéndome, escribiendo, escribía, escribirla, escriba, escribieran, escriben, escribes, escribas, escribirlo, escribiste, escribió, escribo, escribís, escribí, escribiría",191,8.947368421052632,191,7.077851739504925,3,77,15
bailabais,2,2,4.5,NA,1,NA,9,Spanish (Mexican),1260545,bail,spanish_(mexican),dance,18,"bailas, baila, bailar, bailando, bailan, bailado, baile, bailaban, bailaste, bailo, bailamos, bailarás, bailaba, bailábamos, bailabais, bailáis, bailasteis, bailes",168,7.166666666666667,168,5.074736201298701,11,87,13
bailáis,1,1,7,NA,NA,NA,7,Spanish (Mexican),1260545,bail,spanish_(mexican),dance,18,"bailas, baila, bailar, bailando, bailan, bailado, baile, bailaban, bailaste, bailo, bailamos, bailarás, bailaba, bailábamos, bailabais, bailáis, bailasteis, bailes",168,7.166666666666667,168,5.074736201298701,11,87,13
vestís,1,1,7,NA,NA,NA,6,Spanish (Mexican),1260545,vest,spanish_(mexican),dress (object),16,"vestir, vestimos, vestida, vestido, vestí, vestidos, vestirse, vestidas, vestirla, veste, vestirme, vestirás, vestiste, vestís, vestirlo, vestirlos",236,7.3125,236,6.63422976633503,6,95,4
lentes,3,3,7,NA,1,NA,6,Spanish (Mexican),1260545,lent,spanish_(mexican),glasses,5,"lento, lenta, lentamente, lentes, lentos",31,6.4,31,5.616666666666666,1,19,1
moná,1,1,1,1,NA,NA,4,Spanish (Mexican),1260545,mon,spanish_(mexican),monkey,7,"mono, monos, mona, monas, monada, moná, mone",252,4.571428571428571,252,4.092391304347826,21,147,3
trabajó,6,6,5.833333333333333,1,2,1,7,Spanish (Mexican),1260545,trabaj,spanish_(mexican),work (action),24,"trabajando, trabajadores, trabajo, trabajar, trabajado, trabajan, trabaja, trabajaba, trabajador, trabajos, trabajamos, trabajáis, trabajas, trabajaban, trabajes, trabajasteis, trabajada, trabajadoras, trabajadora, trabajó, trabajaron, trabajante, trabajemos, trabajaremos",677,9.416666666666666,677,7.207142414426777,18,344,29
ventas,1,1,9,NA,1,NA,6,Spanish (Mexican),1260545,vent,spanish_(mexican),window,8,"ventana, vente, ventanas, venta, ventanica, ventanicas, vent, ventas",403,6.75,403,5.880362650597565,35,191,59
casó,7,7,5.285714285714286,NA,2,NA,4,Spanish (Mexican),1260545,cas,spanish_(mexican),house,17,"caso, casa, casas, cas, casar, casos, casado, casaron, cases, casan, casara, casarse, casaba, casó, casada, casaban, casando",2777,5.411764705882353,2777,6.9255485076913645,25,1293,25
cuidó,1,1,6,NA,NA,NA,5,Spanish (Mexican),1260545,cuid,spanish_(mexican),careful,18,"cuidado, cuidad, cuidaban, cuidan, cuidando, cuida, cuidar, cuide, cuidaba, cuidándole, cuidándolos, cuido, cuidabas, cuidados, cuidas, cuidarla, cuidó, cuidaste",675,7.055555555555555,675,7.538888888888889,110,179,143
arañando,1,1,19,NA,NA,NA,8,Spanish (Mexican),1260545,arañ,spanish_(mexican),spider,7,"araña, arañó, arañas, arañando, arañado, araño, arañaban",93,6.285714285714286,93,6.822222222222222,4,54,2
cocinan,1,1,10,NA,NA,NA,7,Spanish (Mexican),1260545,cocin,spanish_(mexican),kitchen,9,"cocina, cocinar, cocinando, cocinas, cocinarlo, cocinica, cocinan, cocinaba, cocinamos",541,7.777777777777778,541,5.931854043392505,5,264,5
librerías,1,1,5,NA,NA,NA,9,Spanish (Mexican),1260545,libr,spanish_(mexican),book,9,"libro, libros, libre, libres, libró, librería, libraba, librerías, librar",330,6.333333333333333,330,12.599442137440722,8,149,1
sacarme,1,1,12,NA,NA,NA,7,Spanish (Mexican),1260545,sac,spanish_(mexican),take out,33,"saca, sacó, saco, sacar, sacando, sacas, sacamos, sacábamos, sacado, sacaba, sacara, sacase, sacándome, sacaban, sacarlo, sacarle, sacarlas, sacaste, sacarles, sacarlos, sacarla, sacan, sacáis, sace, sacadas, sacár, sacarás, sacarán, sacaron, sacarme, sacos, sacándole, sacarse",775,6.454545454545454,775,8.55911217107002,12,169,90
carros,16,16,7.5,1,5,NA,6,Spanish (Mexican),1260545,carr,spanish_(mexican),car,6,"coche, carro, coches, carrer, carrá, carros",1432,5.5,1432,8.539521228545619,27,760,7
ban,3,3,3,NA,3,NA,3,Spanish (Mexican),1260545,ban,spanish_(mexican),banana,11,"plato, plátano, plátanos, platos, plat, plata, plateado, banarse, platano, ban, platáno",742,6.090909090909091,742,6.631992780852178,73,419,13
pescan,2,2,9,NA,NA,NA,6,Spanish (Mexican),1260545,pesc,spanish_(mexican),fish (animal),9,"pescado, pescados, pescando, pescar, pesca, pescas, pesco, pescan, pescaste",129,6.555555555555555,129,6.015935262994087,9,69,8
llavaron,1,1,4,NA,NA,NA,8,Spanish (Mexican),1260545,llav,spanish_(mexican),keys,3,"llave, llaves, llavaron",123,6.333333333333333,123,4.995230524642289,3,67,1
empujan,1,1,3,NA,1,NA,7,Spanish (Mexican),1260545,empuj,spanish_(mexican),push,15,"empuja, empujó, empujaba, empujé, empujado, empujar, empujarlo, empujo, empujas, empujándoles, empujamos, empujemos, empujándola, empujes, empujan",53,7.866666666666666,53,5.7936507936507935,1,20,3
tocarle,1,1,5,NA,1,NA,7,Spanish (Mexican),1260545,toc,spanish_(mexican),touch,22,"tocar, toca, tocas, tocando, tocaba, tocó, tocase, tocado, tocaban, tocan, toco, tocamos, tocará, tocarlo, tocaste, tocarás, tocabas, tocaras, tocaron, tocarle, tocarlas, tocarla",881,6.181818181818182,881,6.514241545491545,8,317,29
teniéndolo,1,1,1,1,NA,NA,10,Spanish (Mexican),1260545,ten,spanish_(mexican),have,23,"tenías, ten, tenía, tener, tenemos, tenido, teníamos, tenéis, tenían, tenan, tene, tenerlo, teniendo, tenerme, tenerlas, tened, teníais, tenen, tenir, tenerla, teneís, tenerlos, teniéndolo",2350,6.260869565217392,2350,7.15172261681408,67,217,376
ducharnos,1,1,5,NA,NA,NA,9,Spanish (Mexican),1260545,duch,spanish_(mexican),shower,10,"duchado, duchada, duchando, duchar, regadera, ducha, ducharse, duchas, ducho, ducharnos",85,6.9,85,6.7891990512680165,4,43,2
mordiste,2,2,5.5,NA,NA,NA,8,Spanish (Mexican),1260545,mord,spanish_(mexican),bite,11,"morder, mordido, mordiendo, mordió, morderlos, mordía, mordiste, mordida, mordidas, mordemos, morderlo",76,7.454545454545454,76,9.559767206477733,1,33,4
zoológico,3,3,8.666666666666666,NA,1,NA,9,Spanish (Mexican),1260545,zoolog,spanish_(mexican),zoo,2,"zoológicos, zoológico",5,9.5,5,6.333333333333333,0,2,0
cuidaste,1,1,4,NA,1,NA,8,Spanish (Mexican),1260545,cuid,spanish_(mexican),careful,18,"cuidado, cuidad, cuidaban, cuidan, cuidando, cuida, cuidar, cuide, cuidaba, cuidándole, cuidándolos, cuido, cuidabas, cuidados, cuidas, cuidarla, cuidó, cuidaste",675,7.055555555555555,675,7.538888888888889,110,179,143
dibujante,1,1,1,1,NA,NA,9,Spanish (Mexican),1260545,dibuj,spanish_(mexican),draw,25,"dibujada, dibujado, dibujan, dibujo, dibujar, dibujaban, dibujándome, dibujos, dibuja, dibujamos, dibujas, dibujando, dibujó, dibujarle, dibujaba, dibujándole, dibujáis, dibuje, dibujarlo, dibujaste, dibujes, dibujé, dibujadas, dibujados, dibujante",913,8,913,6.905474579479863,12,383,40
deco,1,1,6,NA,NA,NA,4,Spanish (Mexican),1260545,dec,spanish_(mexican),say,24,"decirlo, decir, decimos, decía, decirla, decido, decírselo, decías, decirle, decirme, decían, decirse, decirselo, decís, decirles, decíamos, dece, decirnos, decíais, década, decírlo, deco, decirlos, decirlas",1282,6.708333333333333,1282,6.547294913961581,57,392,45
enfermaras,1,1,27,NA,NA,NA,10,Spanish (Mexican),1260545,enferm,spanish_(mexican),sick,9,"enfermo, enferma, enfermería, enfermar, enfermaste, enfermos, enfermado, enfermaras, enfermas",77,8.555555555555555,77,12.147634609399315,0,20,0
cocinaba,1,1,7,NA,1,NA,8,Spanish (Mexican),1260545,cocin,spanish_(mexican),kitchen,9,"cocina, cocinar, cocinando, cocinas, cocinarlo, cocinica, cocinan, cocinaba, cocinamos",541,7.777777777777778,541,5.931854043392505,5,264,5
cará,1,1,4,NA,NA,NA,4,Spanish (Mexican),1260545,car,spanish_(mexican),face,5,"cara, caro, car, caras, cará",332,4,332,8.416666666666666,9,130,7
prendes,1,1,14,NA,NA,NA,7,Spanish (Mexican),1260545,prend,spanish_(mexican),turn on,7,"prendas, prende, prenderlo, prendes, prendieron, prendió, prender",10,7.571428571428571,10,10.75,0,3,0
merced,1,1,2,NA,1,NA,6,Spanish (Mexican),1260545,merc,spanish_(mexican),store,6,"tiendas, mercado, tienda, merced, tiendes, merce",92,6.333333333333333,92,7.131618692253021,0,47,1
soda,1,1,15,NA,NA,NA,4,Spanish (Mexican),1260545,sod,spanish_(mexican),soda,4,"refrescantes, refrescarse, refrescando, soda",6,9.5,6,12.833333333333334,0,3,0
naranjos,1,1,5,NA,NA,NA,8,Spanish (Mexican),1260545,naranj,spanish_(mexican),orange (food),6,"naranja, naranjas, naranjos, naranjado, naranjada, naranjo",512,8,512,4.509745669464617,94,304,34
cachetes,1,1,4,NA,NA,NA,8,Spanish (Mexican),1260545,cachet,spanish_(mexican),cheek,2,"cachetes, cachete",3,7.5,3,8,0,1,0
contentó,1,1,12,NA,NA,NA,8,Spanish (Mexican),1260545,content,spanish_(mexican),happy,6,"contenta, contento, contentos, contentas, contentándose, contentó",286,9.166666666666666,286,7.166666666666667,5,129,7
papelería,2,2,3.5,NA,2,NA,9,Spanish (Mexican),1260545,papel,spanish_(mexican),paper,3,"papel, papeles, papelería",124,7,124,5.25,5,73,0
escribí,1,1,6,NA,1,NA,7,Spanish (Mexican),1260545,escrib,spanish_(mexican),write,19,"escribir, escribe, escribirnos, escribiéndome, escribiendo, escribía, escribirla, escriba, escribieran, escriben, escribes, escribas, escribirlo, escribiste, escribió, escribo, escribís, escribí, escribiría",191,8.947368421052632,191,7.077851739504925,3,77,15
pelotica,2,2,3.5,NA,2,NA,8,Spanish (Mexican),1260545,pelot,spanish_(mexican),ball,3,"pelota, pelotas, pelotica",624,7,624,4.402542372881356,25,405,6
apagaron,1,1,4,NA,NA,1,8,Spanish (Mexican),1260545,apag,spanish_(mexican),turn off,17,"apagado, apagaste, apaga, apagar, apaguen, apagada, apagas, apago, apagues, apagamos, apagan, apagarás, apagarla, apagaremos, apagó, apagaron, apagadas",132,7,132,4.808518518518518,8,51,17
trabajaron,1,1,6,NA,NA,NA,10,Spanish (Mexican),1260545,trabaj,spanish_(mexican),work (action),24,"trabajando, trabajadores, trabajo, trabajar, trabajado, trabajan, trabaja, trabajaba, trabajador, trabajos, trabajamos, trabajáis, trabajas, trabajaban, trabajes, trabajasteis, trabajada, trabajadoras, trabajadora, trabajó, trabajaron, trabajante, trabajemos, trabajaremos",677,9.416666666666666,677,7.207142414426777,18,344,29
tiendes,1,1,14,NA,NA,NA,7,Spanish (Mexican),1260545,tiend,spanish_(mexican),store,6,"tiendas, mercado, tienda, merced, tiendes, merce",92,6.333333333333333,92,7.131618692253021,0,47,1
casada,1,1,3,NA,1,NA,6,Spanish (Mexican),1260545,cas,spanish_(mexican),house,17,"caso, casa, casas, cas, casar, casos, casado, casaron, cases, casan, casara, casarse, casaba, casó, casada, casaban, casando",2777,5.411764705882353,2777,6.9255485076913645,25,1293,25
enfermas,1,1,3,NA,NA,NA,8,Spanish (Mexican),1260545,enferm,spanish_(mexican),sick,9,"enfermo, enferma, enfermería, enfermar, enfermaste, enfermos, enfermado, enfermaras, enfermas",77,8.555555555555555,77,12.147634609399315,0,20,0
peinarlo,6,6,3.3333333333333335,NA,5,NA,8,Spanish (Mexican),1260545,pein,spanish_(mexican),comb (object),21,"peinamos, peine, peinar, peina, peino, peinado, peinarla, peines, peinarse, peinándole, peinando, peinaste, peinó, peinada, peinas, peinaba, peinaron, peinarlo, peinarnos, peinarle, peinarme",200,7.142857142857143,200,6.052166367114184,9,101,5
